serial,year,intyear,intmon,monthid,quarter,gor,ladsupgp,wtm2insr,c11indivwgt,victim,victype,agegrp,sexage,nsethgrp,onsdisab,genheal2,tenure1,tothhin4,stranger,acquain,seracq,othacq,hhldacq,persacq,domestic,dom_acq,violence,robbery,theftper
"606823","24","24","3","2403","241","9","6",".804781880476533","871.957956676378","0","2","3","3","1","1","4","1","5","0","0","0","0","0","0","0","0","0","0","0"
"606826","24","24","3","2403","241","9","6","1.46302928993433","1638.93311803496","0","0","3","3","1","1","3","1","6","0","0","0","0","0","0","0","0","0","0","0"
"606830","24","24","3","2403","241","9","6","1.31168633398311","1421.17431235281","0","0","3","3","1","1","3","1","4","0","0","0","0","0","0","0","0","0","0","0"
"607002","24","24","2","2402","241","1","7",".771639066212115","739.74202891275","0","0","3","3","1","2","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"607007","24","24","2","2402","241","1","7","1.41784481816826","1410.59627745375","0","0","3","3","1","2","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"607013","24","24","2","2402","241","1","7","1.41411197928827","1781.84904521759","0","0","2","2","1","1","4","2","5","0","0","0","0","0","0","0","0","0","0","0"
"607014","24","24","2","2402","241","1","7","1.96291059117033","2473.36166721727","0","0","2","2","1","2","2","2"," ","0","0","0","0","0","0","0","0","0","0","0"
"607017","24","24","2","2402","241","1","7",".749128301286826","1337.6678582819","0","0","1","4","1","2","1","4","2","0","0","0","0","0","0","0","0","0","0","0"
"607021","24","24","2","2402","241","1","7","1.30860706078022","1430.52852611546","0","0","3","3","1","1","2","5","4","0","0","0","0","0","0","0","0","0","0","0"
"607024","24","24","2","2402","241","1","7","1.49487690132364","1432.28070227796","0","0","3","3","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"607102","24","24","2","2402","241","1","7",".998994546564496","1273.90812306152","0","0","2","5","1","1","4","4","6","0","0","0","0","0","0","0","0","0","0","0"
"607108","24","24","2","2402","241","1","7",".294675929094836","423.287987666625","0","0","2","2","1","1","2","2","3","0","0","0","0","0","0","0","0","0","0","0"
"607109","24","24","2","2402","241","1","7",".251621757138154","320.865615793041","0","0","2","5","1","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"607110","24","24","2","2402","241","1","7",".258937284190269","344.715217411416","0","2","2","2","1","1","2","2","4","0","0","0","0","0","0","0","0","0","0","0"
"607112","24","24","2","2402","241","1","7",".249748636641124","286.924099561668","0","0","3","6","1","1","3","4","1","0","0","0","0","0","0","0","0","0","0","0"
"607113","24","24","2","2402","241","1","7",".499497273282248","636.95406153076","0","0","2","5","1","1","4","4","2","0","0","0","0","0","0","0","0","0","0","0"
"607115","24","24","2","2402","241","1","7",".249748636641124","313.111005398571","0","2","2","5","1","2","2","2","4","0","0","0","0","0","0","0","0","0","0","0"
"607124","24","24","2","2402","241","1","7","2.13966242512593","2696.07747133113","0","0","2","2","1","1","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"607125","24","24","2","2402","241","1","7","2.64003360244512","5234.64723628619","0","0","1","1","1","2","1","5","5","0","0","0","0","0","0","0","0","0","0","0"
"607132","24","24","2","2402","241","1","7","1.42644161675062","2547.10054227734","0","0","1","4","1","2","1","2"," ","0","0","0","0","0","0","0","0","0","0","0"
"607201","24","24","3","2403","241","8","6","1.6213074578028","2007.38261912837","0","0","2","5","1","2","2","2","3","0","0","0","0","0","0","0","0","0","0","0"
"607206","24","24","2","2402","241","8","6",".854350255694233","1050.37456224278","0","0","3","6","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"607207","24","24","3","2403","241","8","6","1.42799057154758","1758.81445621758","0","0","3","6","1","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0"
"607210","24","24","3","2403","241","8","6","1.22827482419555","1441.86931141663","0","2","3","3","1","1","2","2","5","0","0","0","0","0","0","0","0","0","0","0"
"607215","24","24","3","2403","241","8","6","1.69079976353232","2380.15326529148","0","0","2","2","1","1","2","2","3","0","0","0","0","0","0","0","0","0","0","0"
"607221","24","24","3","2403","241","8","6",".7391194691043","908.704929425799","0","0","3","6","1","1","4","1","2","0","0","0","0","0","0","0","0","0","0","0"
"607222","24","24","3","2403","241","8","6",".754534548410678","711.589853007558","0","0","3","3","1","1","2","4","1","0","0","0","0","0","0","0","0","0","0","0"
"607224","24","24","3","2403","241","8","6","4.17696106958764","5144.641469367","0","0","3","6","1","1","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"607227","24","24","2","2402","241","8","6","1.67078442783505","1893.454492869","0","0","3","6","1","1","3","2","6","0","0","0","0","0","0","0","0","0","0","0"
"607301","24","24","3","2403","241","6","5",".614518499308271","658.886221297907","0","0","3","3","1","1","3","1","6","0","0","0","0","0","0","0","0","0","0","0"
"607302","24","24","3","2403","241","6","5",".66111321428525","1109.35800439902","0","0","2","2","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"607306","24","24","3","2403","241","6","5",".653699464998617","612.618676829856","0","0","3","3","1","2","2","1","3","0","0","0","0","0","0","0","0","0","0","0"
"607310","24","24","3","2403","241","6","5",".370363992517992","472.059047659506","0","0","3","6","4","1","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"607314","24","24","3","2403","241","6","5",".255294836159067","273.726909935275","0","0","3","3","1","1","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"607316","24","24","3","2403","241","6","5",".745755257006624","1316.00655852559","0","0","1","4","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"607320","24","24","3","2403","241","6","5",".307259249654135","402.601617371981","0","0","2","2","1","2","2","2"," ","0","0","0","0","0","0","0","0","0","0","0"
"607322","24","24","3","2403","241","6","5",".744506068861133","1249.29247966656","0","0","2","2","1","1","4","1","6","0","0","0","0","0","0","0","0","0","0","0"
"607325","24","24","3","2403","241","6","5",".740727985035983","913.121193213519","0","0","2","5","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"607326","24","24","3","2403","241","6","5",".658136080144797","1321.90909673468","0","0","1","1","1","2","2","4","2","0","0","0","0","0","0","0","0","0","0","0"
"607332","24","24","3","2403","241","6","5",".329068040072399","552.181164070189","0","0","2","2","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"607333","24","24","3","2403","241","6","5",".364511743493437","497.369078282294","0","0","2","5","4","1","3","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"607417","24","24","3","2403","241","6","5","1.61878457574117","1981.47581600047","0","0","3","6","1","2","2","1","3","0","0","0","0","0","0","0","0","0","0","0"
"607430","24","24","3","2403","241","6","5","1.94828278384766","2471.97309913945","0","0","2","5","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"607431","24","24","3","2403","241","6","5","1.03273716783678","1732.94863697246","0","0","2","2","1","2","1","4","5","0","0","0","0","0","0","0","0","0","0","0"
"607433","24","24","3","2403","241","6","5","1.19065954677479","1457.42869828378","0","2","3","6","1","1","4","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"607501","24","24","2","2402","241","6","5",".345393587482093","389.563137902537","0","0","3","6","1","2","3","1","2","0","0","0","0","0","0","0","0","0","0","0"
"607503","24","24","2","2402","241","6","5",".405854897929628","492.131538614392","0","0","2","5","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"607505","24","24","2","2402","241","6","5",".623146911189317","702.836053983687","0","0","3","6","1","2","1","1","5","0","0","0","0","0","0","0","0","0","0","0"
"607508","24","24","2","2402","241","6","5",".556658905898859","698.173035290696","0","0","2","5","1","2","1","1","6","0","0","0","0","0","0","0","0","0","0","0"
"607510","24","24","2","2402","241","6","5","2.11877897262715","2625.33310661973","0","0","2","2","1","2","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"607514","24","24","2","2402","241","6","5",".278329452949429","467.04104503987","0","0","2","2","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"607518","24","24","2","2402","241","6","5",".690787174964187","837.634723652294","0","2","2","5","3","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"607519","24","24","2","2402","241","6","5","3.14934553346819","4457.84449208629","0","0","2","2","1","2","2","4","6","0","0","0","0","0","0","0","0","0","0","0"
"607524","24","24","2","2402","241","6","5",".61932874709022","789.384887423586","0","0","3","6","1","2","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"607525","24","24","2","2402","241","6","5",".941187239759315","1099.78386253846","0","0","3","3","1","2","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"607526","24","24","2","2402","241","6","5",".623146911189317","702.836053983687","0","0","3","6","1","2","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"607527","24","24","2","2402","241","6","5","2.71281097913648","2908.67366426027","0","2","3","3","1","1","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"607529","24","24","2","2402","241","6","5","2.8494030593713","3455.12920724711","0","0","2","5","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"607530","24","24","2","2402","241","6","5",".623146911189317","781.563657397257","0","0","2","5","1","2","3","2","5","0","0","0","0","0","0","0","0","0","0","0"
"607531","24","24","2","2402","241","6","5",".949801019790434","1295.9847417735","1","1","2","5","1","2","1","4","2","0","0","0","0","0","0","0","0","0","0","0"
"607533","24","24","2","2402","241","6","5",".30966437354511","422.530924712906","1","1","2","5","2","1","1","4","2","0","0","0","0","0","0","0","0","0","0","0"
"607703","24","24","3","2403","241","9","5",".544520842381965","801.36856017968","0","2","2","5","1","2","1","2","4","0","0","0","0","0","0","0","0","0","0","0"
"607704","24","24","3","2403","241","9","5","1.36736406145041","1876.83657874078","0","0","3","6","1","2","2","2","7","0","0","0","0","0","0","0","0","0","0","0"
"607705","24","24","2","2402","241","9","5",".908440234328073","1372.46692539871","0","0","2","5","1","2","2","2","3","0","0","0","0","0","0","0","0","0","0","0"
"607710","24","24","2","2402","241","9","5",".292965330801686","405.872126243409","0","0","2","2","1","2","2","1","3","0","0","0","0","0","0","0","0","0","0","0"
"607729","24","24","2","2402","241","9","5",".133991042439321","189.612136746643","1","3","2","5","1","2","1","4","7","0","0","0","1","1","0","0","0","0","0","0"
"607733","24","24","2","2402","241","9","5",".263042014703209","284.998436501623","0","2","3","3","1","2","3","1","3","0","0","0","0","0","0","0","0","0","0","0"
"607740","24","24","2","2402","241","9","5",".900365609396746","1241.64877692971","0","0","2","5","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"607802","24","24","2","2402","241","9","5",".943037491805726","1634.90876582397","0","0","2","2","1","2","2","3"," ","0","0","0","0","0","0","0","0","0","0","0"
"607804","24","24","2","2402","241","9","5",".86803217245799","1228.36147841096","1","1","2","5","5","2","2","2"," ","0","0","0","0","0","0","0","0","0","0","0"
"607805","24","24","2","2402","241","9","5",".401634752586789","556.421985357687","0","0","2","2","1","2","1","1","4","0","0","0","0","0","0","0","0","0","0","0"
"607811","24","24","2","2402","241","9","5",".472318370670212","601.826409585429","0","0","3","6","1","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"607820","24","24","2","2402","241","9","5",".428906063960179","546.510600797287","0","0","3","6","1","1","2","1","2","0","0","0","0","0","0","0","0","0","0","0"
"607823","24","24","2","2402","241","9","5",".919384748461714","1301.0310500946","1","3","2","5","1","2","1","2","6","0","0","0","1","1","0","0","0","0","0","0"
"607825","24","24","2","2402","241","9","5",".802893565570272","1102.04740286905","0","0","3","6","1","2","1","1","6","0","0","0","0","0","0","0","0","0","0","0"
"608002","24","24","3","2403","241","9","5",".968950434041487","1500.54790094571","0","0","2","2","3","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"608003","24","24","3","2403","241","9","5","1.85668979256417","2732.48094463893","0","0","2","5","1","2","3","4","1","0","0","0","0","0","0","0","0","0","0","0"
"608005","24","24","2","2402","241","9","5","1.2861426983092","1691.04830588606","0","0","3","3","1","2","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"608006","24","24","2","2402","241","9","5","1.29123716787963","1446.48598099535","0","0","3","3","1","2","1","1","5","0","0","0","0","0","0","0","0","0","0","0"
"608007","24","24","2","2402","241","9","5",".860824778586419","1192.58064512892","0","0","2","2","1","1","3","1","6","0","0","0","0","0","0","0","0","0","0","0"
"608008","24","24","2","2402","241","9","5",".864421500465301","1822.32211202636","0","0","1","1","1","2","1","4","6","0","0","0","0","0","0","0","0","0","0","0"
"608011","24","24","2","2402","241","9","5",".905869188583735","1230.98085227805","0","0","2","5","1","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0"
"608014","24","24","2","2402","241","9","5",".38106367005545","464.331364466474","0","2","3","3","1","2","1","1","6","0","0","0","0","0","0","0","0","0","0","0"
"608021","24","24","3","2403","241","9","5",".752666441584271","843.161491320079","0","0","3","3","1","1","3","2","6","0","0","0","0","0","0","0","0","0","0","0"
"608022","24","24","2","2402","241","9","5",".762127340110899","853.759898356998","1","1","3","3","1","2","1","1","6","0","0","0","1","1","0","0","0","0","0","0"
"608023","24","24","2","2402","241","9","5",".471307855896996","649.956880543179","0","0","2","5","1","2","2","4","2","0","0","0","0","0","0","0","0","0","0","0"
"608024","24","24","2","2402","241","9","5",".942615711793993","1424.09906443137","0","0","2","5","1","2","2","4","2","0","0","0","0","0","0","0","0","0","0","0"
"608025","24","24","2","2402","241","9","5",".428714232769732","609.15837090769","0","0","3","6","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"608028","24","24","2","2402","241","9","5",".913446382765606","1023.27242425269","0","0","3","3","1","1","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"608030","24","24","2","2402","241","9","5","1.06346415601472","1355.06229374258","1","1","3","6","1","2","1","4","2","0","0","0","1","1","0","0","0","0","0","0"
"608031","24","24","2","2402","241","9","5",".853700343875417","1087.78198080109","0","2","3","6","1","1","3","2","6","0","0","0","0","0","0","0","0","0","0","0"
"608101","24","24","3","2403","241","8","5","3.84442554336085","4784.26958445938","1","1","2","2","1","2","1","2","4","0","0","0","0","0","0","0","0","0","0","0"
"608103","24","24","3","2403","241","8","5",".397502090722854","466.626893710544","0","0","3","3","1","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0"
"608109","24","24","2","2402","241","8","5",".900844924844333","1268.12709324614","1","1","2","2","1","2","2","2","5","0","0","0","0","0","0","0","0","0","0","0"
"608112","24","24","3","2403","241","8","5",".784689379261093","976.521846529305","1","1","2","2","1","2","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
